approved_bal,sex,education,marriage,age,status,balance,payment,utilization,default
280000,1,1,1,44,0,593,1777,0.0021178571428571427,0
300000,1,2,2,36,0,15536,10000,0.05178666666666667,0
230000,2,3,1,37,0,228342,6100,0.9927913043478261,0
250000,1,2,1,47,0,8996,18069,0.035984,0
500000,2,1,1,36,0,24170,8091,0.04834,0
50000,2,2,1,48,0,12592,2017,0.25184,0
50000,1,3,2,46,0,5942,1056,0.11884,0
150000,2,2,1,36,0,296846,7143,1.9789733333333333,0
450000,1,2,2,37,0,136655,13492,0.30367777777777777,0
70000,2,2,3,24,1,4177,0,0.05967142857142857,0
110000,1,3,1,40,0,93357,4100,0.8487,0
200000,1,1,1,43,1,203393,0,1.016965,1
210000,2,2,2,37,1,0,0,0.0,0
320000,1,1,2,36,0,146201,5465,0.456878125,0
20000,1,1,2,37,0,66599,2317,3.32995,1
130000,2,2,2,29,0,1110,1170,0.008538461538461538,0
20000,1,1,1,29,0,16961,2000,0.84805,0
210000,1,1,1,39,0,3391,1000,0.016147619047619046,0
30000,2,2,2,33,0,25498,1451,0.8499333333333333,1
60000,2,3,1,36,1,47987,1788,0.7997833333333333,1
110000,1,2,1,49,0,75565,4009,0.6869545454545455,0
130000,1,1,2,32,0,32236,10000,0.24796923076923078,0
500000,2,1,2,38,0,74615,4010,0.14923,0
500000,1,2,1,38,0,499231,22600,0.998462,1
100000,1,2,2,35,0,8102,2500,0.08102,1
220000,1,1,2,25,0,29664,1018,0.13483636363636364,0
50000,1,2,2,40,0,40561,18280,0.81122,0
500000,1,1,1,49,0,1320,1320,0.00264,0
50000,2,1,2,29,0,2459,2471,0.04918,1
200000,2,1,1,45,0,1417,12660,0.007085,0
320000,2,2,2,50,0,5714,3000,0.01785625,0
450000,1,2,2,29,1,16524,676,0.03672,0
20000,1,3,2,26,8,43340,0,2.167,0
310000,2,2,1,44,0,500,0,0.0016129032258064516,0
120000,2,2,2,23,0,100727,4324,0.8393916666666666,1
200000,2,2,1,48,0,354304,8000,1.77152,0
50000,1,3,1,53,0,49466,2442,0.98932,0
130000,1,3,1,48,0,100522,4650,0.7732461538461538,0
50000,2,2,2,23,0,25421,2000,0.50842,0
130000,1,2,2,26,0,16435,1300,0.12642307692307692,1
50000,2,2,2,42,0,50221,2215,1.00442,0
30000,1,2,2,32,2,17287,3000,0.5762333333333334,0
30000,2,2,1,34,2,24014,2274,0.8004666666666667,1
160000,1,1,2,34,0,390,390,0.0024375,1
50000,1,1,2,27,0,43341,1800,0.86682,0
80000,2,2,2,28,0,18112,10084,0.2264,0
60000,2,2,2,25,0,50269,4749,0.8378166666666667,0
230000,2,1,2,27,1,46628,0,0.2027304347826087,0
390000,2,1,2,30,0,86124,4300,0.22083076923076922,0
110000,2,2,1,28,0,3242,1300,0.029472727272727272,0
50000,1,1,2,24,1,0,0,0.0,0
20000,2,2,1,35,1,22382,0,1.1191,1
100000,1,2,2,29,0,65324,2106,0.65324,0
70000,2,3,1,33,0,32405,10580,0.4629285714285714,0
150000,1,2,1,31,2,156286,57,1.0419066666666668,0
390000,1,1,2,31,0,19469,2227,0.04992051282051282,0
50000,1,2,1,22,0,47559,3690,0.95118,0
90000,1,2,2,26,2,121368,0,1.3485333333333334,0
290000,2,2,2,30,0,288994,12549,0.9965310344827586,1
20000,1,2,2,24,0,19401,3232,0.97005,0
90000,2,1,2,28,0,87916,5800,0.9768444444444444,1
260000,1,3,2,48,0,266762,11500,1.0260076923076924,0
90000,2,2,2,26,0,92472,4600,1.0274666666666668,0
100000,2,2,2,27,3,104489,0,1.04489,1
150000,2,1,2,31,0,126419,7000,0.8427933333333333,0
60000,2,2,1,46,0,60987,2145,1.01645,0
80000,1,2,1,42,2,80586,3000,1.007325,0
80000,2,2,1,24,0,15621,3768,0.1952625,0
30000,2,2,1,26,1,30349,0,1.0116333333333334,0
20000,1,2,1,38,0,2638,3016,0.1319,0
50000,1,2,2,24,0,34500,0,0.69,0
250000,2,1,2,37,0,43971,1007,0.175884,0
50000,2,1,2,22,0,41940,1748,0.8388,1
120000,2,3,2,32,0,5152,1015,0.04293333333333333,0
20000,2,2,1,36,1,-25,0,-0.00125,0
280000,2,3,2,33,0,2186,2196,0.007807142857142857,0
50000,2,1,1,35,0,46532,3000,0.93064,0
360000,1,3,2,49,0,348,8047,0.0009666666666666667,0
100000,1,1,2,32,0,671,671,0.00671,1
140000,2,3,1,42,2,47556,2300,0.3396857142857143,0
170000,2,2,1,33,0,172382,6558,1.0140117647058824,0
50000,2,2,1,33,0,25658,1700,0.51316,0
50000,1,3,1,46,0,49083,1463,0.98166,0
120000,1,2,1,47,0,2486,260,0.020716666666666668,1
170000,2,2,2,38,0,86401,3991,0.5082411764705882,0
380000,1,2,1,43,0,195221,8000,0.5137394736842106,0
400000,2,3,1,37,0,76917,4000,0.1922925,0
50000,2,1,2,30,0,30145,5000,0.6029,0
440000,2,2,1,42,1,22597,7324,0.051356818181818184,0
30000,2,2,1,24,2,150,0,0.005,0
470000,1,1,1,39,0,5572,3595,0.01185531914893617,0
180000,2,3,1,40,0,1903,0,0.010572222222222222,0
110000,1,3,2,32,0,34000,223,0.3090909090909091,1
300000,1,1,2,25,0,76918,4103,0.2563933333333333,0
120000,2,1,2,31,0,325,325,0.0027083333333333334,0
220000,1,1,2,33,0,3233,2108,0.014695454545454546,0
50000,1,1,2,27,0,50459,1600,1.00918,0
100000,1,2,1,43,1,0,0,0.0,0
170000,2,1,2,30,0,3733,1958,0.021958823529411763,0
360000,2,1,2,37,0,3355,5865,0.009319444444444444,0
180000,2,2,2,43,0,4819,1010,0.02677222222222222,0
120000,1,2,2,27,0,33474,1789,0.27895,0
210000,1,3,2,32,0,1649,1000,0.007852380952380953,0
60000,1,2,1,56,0,28842,2000,0.4807,1
130000,1,2,1,40,0,20733,7261,0.1594846153846154,0
50000,2,3,1,36,0,3781,1710,0.07562,0
50000,2,3,1,52,1,30505,0,0.6101,1
100000,2,1,1,33,0,3976,0,0.03976,1
150000,2,3,1,43,0,90606,4348,0.60404,0
240000,1,2,1,38,2,6848,836,0.028533333333333334,1
120000,1,2,3,38,0,7787,3505,0.06489166666666667,0
80000,2,2,1,32,0,199,199,0.0024875,1
210000,2,2,1,27,2,174134,16,0.8292095238095238,1
80000,2,2,2,37,0,1118,0,0.013975,0
50000,2,2,1,38,0,20838,3000,0.41676,1
50000,2,2,3,52,0,50671,1844,1.01342,0
330000,2,1,2,34,0,1406,1488,0.00426060606060606,0
230000,1,3,2,28,0,152966,65722,0.6650695652173914,0
30000,1,3,1,44,4,7221,0,0.2407,1
50000,1,1,1,41,2,39159,1669,0.78318,1
220000,1,1,2,37,2,185955,0,0.84525,0
270000,2,1,2,27,0,11306,1500,0.04187407407407408,0
160000,1,1,1,44,0,156400,7200,0.9775,0
10000,2,2,1,24,1,3892,0,0.3892,0
20000,1,2,2,25,0,15006,1406,0.7503,0
30000,1,3,2,25,2,22440,2390,0.748,1
210000,2,2,2,32,0,85965,4000,0.40935714285714286,0
250000,2,2,1,50,0,116256,11500,0.465024,0
50000,1,2,2,28,0,23244,1500,0.46488,0
180000,2,1,2,28,0,584,1133,0.0032444444444444443,0
200000,1,1,2,35,0,7429,24325,0.037145,0
350000,1,1,1,38,0,16459,941,0.04702571428571429,1
20000,1,1,2,22,0,18093,1300,0.90465,0
30000,1,3,2,36,0,30328,1768,1.0109333333333332,1
20000,1,1,1,34,2,6099,2000,0.30495,0
140000,2,3,2,59,2,62042,3000,0.44315714285714286,1
30000,1,3,1,44,2,18659,4500,0.6219666666666667,1
180000,2,1,2,30,0,15743,1205,0.08746111111111111,0
20000,2,2,2,25,0,8011,1320,0.40055,0
100000,2,3,1,36,2,53530,3000,0.5353,1
100000,2,3,1,36,0,101972,16608,1.01972,1
20000,1,2,1,45,0,0,0,0.0,0
350000,1,1,1,31,0,18685,3000,0.053385714285714286,1
80000,2,2,1,32,0,80237,3000,1.0029625,0
120000,2,3,1,49,0,44244,2000,0.3687,0
210000,2,2,2,30,0,1654,32000,0.007876190476190476,0
120000,1,1,1,37,0,32050,3872,0.26708333333333334,0
20000,1,2,2,22,0,8134,2000,0.4067,0
200000,1,3,2,25,0,848,753,0.00424,0
50000,2,2,2,54,0,1126,0,0.02252,0
170000,1,2,1,37,0,5635,6321,0.03314705882352941,0
300000,1,1,2,34,0,396,396,0.00132,0
300000,1,1,2,36,0,295433,13000,0.9847766666666666,0
280000,1,2,1,37,0,2035,11009,0.007267857142857143,0
170000,1,1,2,39,0,171160,13000,1.0068235294117647,0
60000,1,1,1,38,2,30013,2000,0.5002166666666666,1
50000,1,2,2,29,0,23469,1437,0.46938,0
380000,1,2,1,38,0,0,0,0.0,0
70000,2,1,1,40,2,45251,1800,0.6464428571428571,1
430000,1,1,1,48,0,4469,52226,0.010393023255813953,0
180000,1,1,1,38,0,326,326,0.0018111111111111112,0
330000,2,2,1,41,1,289884,0,0.8784363636363637,0
250000,2,1,2,26,0,7374,0,0.029496,0
480000,2,1,1,38,0,384150,15000,0.8003125,0
210000,1,2,2,37,0,1890,3037,0.009,0
160000,1,2,2,26,0,25060,8026,0.156625,0
280000,1,1,1,44,1,-136,360,-0.0004857142857142857,0
50000,1,2,1,33,0,390,390,0.0078,0
230000,2,1,2,40,0,360,0,0.001565217391304348,0
200000,1,3,3,36,0,5644,89187,0.02822,0
30000,1,2,2,47,0,29596,1600,0.9865333333333334,0
50000,1,2,1,37,0,4719,22530,0.09438,0
180000,1,1,2,26,0,24464,1573,0.13591111111111112,0
150000,2,3,1,45,0,141415,5457,0.9427666666666666,1
70000,1,1,2,27,0,39449,2100,0.5635571428571429,0
150000,1,2,2,26,0,10111,1158,0.06740666666666667,0
50000,1,3,2,25,1,43685,2000,0.8737,0
430000,2,2,1,42,0,89395,3243,0.2078953488372093,0
70000,1,1,2,25,0,3635,1100,0.05192857142857143,1
310000,2,1,1,33,0,115,894,0.00037096774193548385,1
160000,2,2,1,23,0,96814,10008,0.6050875,0
30000,1,3,2,38,1,30771,0,1.0257,0
480000,2,3,1,39,0,51303,73428,0.10688125,0
180000,2,1,2,28,0,99307,6700,0.5517055555555556,1
210000,1,2,1,40,0,5130,15266,0.024428571428571428,0
360000,1,1,2,30,0,312,313,0.0008666666666666666,1
180000,1,3,2,31,2,36864,0,0.2048,0
200000,2,1,2,29,1,16198,0,0.08099,0
50000,1,3,2,22,0,48423,2150,0.96846,1
240000,1,2,1,48,0,3972,783,0.01655,1
180000,2,1,2,29,0,35619,1745,0.19788333333333333,0
80000,2,3,1,33,0,325,107,0.0040625,0
50000,2,3,1,32,0,42740,3000,0.8548,0
280000,2,2,1,36,0,101803,5005,0.36358214285714285,0
70000,2,1,2,29,0,43462,3000,0.6208857142857143,0
400000,1,1,2,36,0,6233,11219,0.0155825,0
210000,2,3,1,45,0,430,430,0.0020476190476190477,0
80000,1,3,2,33,0,55424,2068,0.6928,0
30000,2,2,2,24,2,300,0,0.01,0
310000,1,2,2,29,2,400,0,0.0012903225806451613,0
360000,2,3,2,27,1,0,0,0.0,0
200000,1,2,2,28,0,29804,20044,0.14902,0
50000,1,2,1,33,0,50431,1823,1.00862,0
320000,2,2,1,41,0,49846,5000,0.15576875,0
60000,1,2,2,27,0,23439,3300,0.39065,0
230000,2,1,2,30,2,216409,10000,0.9409086956521739,0
150000,2,1,1,44,0,1843,1367,0.012286666666666666,1
360000,2,1,1,39,0,165,853,0.0004583333333333333,0
50000,1,1,2,34,0,20613,10000,0.41226,0
280000,2,1,1,37,0,3915,6691,0.013982142857142858,0
50000,2,3,1,50,0,38499,1743,0.76998,0
500000,1,1,1,32,0,15491,12992,0.030982,0
400000,2,3,1,41,0,18487,2620,0.0462175,1
280000,1,2,2,28,0,1799,1782,0.006425,0
360000,2,2,2,41,0,158277,50000,0.4396583333333333,0
260000,2,1,2,29,1,15502,18000,0.059623076923076924,1
330000,1,1,1,42,0,241191,10000,0.7308818181818182,0
350000,2,2,1,33,0,-7438,152000,-0.02125142857142857,0
500000,2,2,1,39,0,36550,18795,0.0731,0
440000,2,1,1,35,0,128808,10000,0.29274545454545453,0
260000,1,2,2,28,0,234867,10500,0.9033346153846153,0
500000,1,3,1,48,0,36875,1192,0.07375,0
100000,1,2,1,35,0,81415,4000,0.81415,0
70000,1,3,1,47,0,67670,2730,0.9667142857142857,0
440000,1,1,2,43,0,58108,2400,0.13206363636363636,0
220000,2,1,1,44,0,208858,7611,0.9493545454545455,0
160000,2,1,1,32,0,3189,3248,0.01993125,0
200000,1,2,1,46,0,7340,0,0.0367,0
30000,2,2,2,25,0,24458,5000,0.8152666666666667,0
110000,2,1,2,27,0,113461,4251,1.0314636363636365,0
60000,2,2,1,43,0,57033,2880,0.95055,0
260000,1,1,2,28,0,76996,11515,0.2961384615384615,0
110000,1,2,1,36,0,109361,3940,0.9941909090909091,0
260000,1,3,1,44,0,257987,7100,0.9922576923076923,0
280000,2,1,2,32,0,157480,6400,0.5624285714285714,0
210000,1,1,2,30,0,462,1032,0.0022,0
80000,2,2,1,37,0,5744,33115,0.0718,0
200000,2,1,2,37,0,75360,2050,0.3768,0
100000,2,2,2,33,2,74763,0,0.74763,0
210000,1,2,1,42,0,9377,9540,0.04465238095238095,0
140000,2,2,2,35,1,148305,0,1.0593214285714285,0
180000,1,1,2,29,0,93962,3500,0.5220111111111111,0
240000,2,2,2,34,0,122810,10066,0.5117083333333333,0
150000,2,1,2,24,0,4857,1733,0.03238,0
80000,1,2,1,54,0,105365,5030,1.3170625,1
210000,2,2,1,37,0,22908,32513,0.10908571428571429,1
180000,2,1,2,28,0,12595,7000,0.06997222222222223,0
100000,2,1,2,26,0,96353,4900,0.96353,0
20000,1,1,2,28,0,17359,2700,0.86795,0
140000,1,2,2,34,0,128312,5000,0.9165142857142857,0
200000,1,3,2,40,0,390,1799,0.00195,0
80000,1,2,2,25,0,77142,2000,0.964275,0
20000,2,2,2,49,1,18718,0,0.9359,1
80000,2,2,2,24,0,0,0,0.0,0
170000,2,1,1,41,0,165602,80000,0.9741294117647059,0
70000,2,2,1,41,2,50241,2000,0.7177285714285714,1
90000,2,3,1,40,0,3569,7385,0.039655555555555555,0
30000,1,2,2,30,0,22221,1391,0.7407,0
50000,1,1,2,25,0,2543,14439,0.05086,0
50000,2,2,2,21,0,390,1499,0.0078,1
260000,2,1,2,39,0,231024,10000,0.8885538461538461,0
360000,2,1,1,33,0,50067,17607,0.139075,0
160000,1,3,1,46,2,168501,0,1.05313125,0
460000,2,1,2,39,0,89095,6000,0.19368478260869565,0
20000,2,2,2,26,2,19366,1800,0.9683,1
300000,2,1,1,38,0,1008,228,0.00336,0
70000,2,2,1,28,1,29836,1800,0.4262285714285714,1
50000,2,1,2,26,0,26808,30040,0.53616,0
150000,2,3,1,51,0,113647,5001,0.7576466666666667,0
390000,1,2,1,42,0,1565,1733,0.004012820512820513,0
280000,1,1,2,37,0,251486,9352,0.8981642857142857,0
50000,2,3,1,28,0,3377,1000,0.06754,0
280000,2,1,2,38,1,0,0,0.0,1
50000,2,2,1,41,1,0,0,0.0,0
50000,1,1,2,32,0,13185,1255,0.2637,0
150000,2,1,2,28,0,0,0,0.0,0
360000,2,2,3,37,0,10764,1052,0.0299,0
20000,1,2,2,33,0,3010,1272,0.1505,0
50000,2,3,1,46,0,48797,2000,0.97594,0
20000,2,1,2,23,1,10407,0,0.52035,1
90000,1,2,1,35,0,90467,4000,1.005188888888889,1
230000,1,2,1,35,0,176853,10000,0.7689260869565218,0
20000,1,2,2,22,0,17990,0,0.8995,0
100000,2,2,2,23,0,45756,9187,0.45756,0
270000,1,2,2,26,0,214277,10000,0.7936185185185185,0
160000,1,2,2,28,0,1390,550,0.0086875,0
80000,2,2,2,29,0,46724,2000,0.58405,0
10000,1,1,2,24,2,7554,1500,0.7554,1
500000,2,2,1,27,0,11354,9983,0.022708,0
90000,2,1,1,43,0,16139,4367,0.17932222222222222,0
150000,2,3,1,59,0,11067,12405,0.07378,0
50000,1,3,1,49,0,2522,1173,0.05044,0
260000,1,3,1,48,0,200716,8812,0.7719846153846154,0
50000,2,2,2,22,0,836,10214,0.01672,0
30000,1,1,2,28,0,1190,1098,0.03966666666666667,1
70000,1,2,2,26,2,46599,0,0.6657,0
360000,1,1,1,52,1,0,0,0.0,1
430000,2,1,2,39,0,673,4576,0.0015651162790697674,0
50000,2,2,2,23,0,1291,1100,0.02582,0
70000,2,2,2,23,1,17461,0,0.24944285714285713,1
150000,2,1,2,25,0,42437,2265,0.28291333333333335,0
110000,1,3,1,38,0,14084,2500,0.12803636363636364,0
20000,2,1,2,38,0,3527,1241,0.17635,1
20000,1,3,2,39,0,7824,1307,0.3912,0
50000,1,1,2,31,0,11479,12002,0.22958,0
10000,1,1,2,33,0,8417,1700,0.8417,0
20000,1,2,2,24,0,15703,4663,0.78515,0
180000,1,2,2,34,1,149172,4600,0.8287333333333333,1
60000,2,2,1,26,0,60597,5504,1.00995,1
20000,1,1,1,30,1,6885,2000,0.34425,1
70000,2,1,2,25,0,71106,3292,1.0158,0
60000,2,2,1,38,0,48399,1764,0.80665,0
200000,1,1,2,28,0,3330,2686,0.01665,0
200000,1,1,2,34,1,-1730,0,-0.00865,1
300000,2,1,1,37,0,3144,5734,0.01048,0
390000,1,1,2,34,0,13006,524,0.03334871794871795,0
80000,2,2,1,23,0,72364,2756,0.90455,0
100000,2,1,2,25,0,12660,5000,0.1266,0
230000,1,3,2,30,1,213894,10040,0.9299739130434782,0
40000,2,3,1,49,1,0,0,0.0,0
180000,2,2,1,25,0,33322,1900,0.18512222222222222,0
420000,1,2,2,28,0,22872,1700,0.05445714285714286,0
20000,1,2,1,59,0,2946,0,0.1473,0
340000,2,2,1,31,0,33639,5000,0.09893823529411765,0
20000,2,1,2,25,2,9317,10000,0.46585,1
320000,1,3,2,52,0,31858,5000,0.09955625,0
360000,1,1,1,39,0,0,0,0.0,0
100000,2,1,2,29,0,33330,3500,0.3333,0
310000,2,1,2,36,0,0,298887,0.0,0
140000,2,2,2,24,0,35806,3000,0.25575714285714285,0
200000,1,2,2,33,1,98990,0,0.49495,0
30000,2,2,2,28,0,1743,0,0.0581,1
130000,2,3,1,25,0,132110,6359,1.0162307692307693,0
20000,2,3,1,44,0,17095,3000,0.85475,0
190000,2,1,2,32,0,8010,922,0.0421578947368421,0
50000,2,2,1,26,0,43721,2228,0.87442,0
220000,2,2,1,48,0,28132,2700,0.12787272727272728,1
200000,2,2,1,29,0,70422,3500,0.35211,0
50000,2,3,1,59,0,37201,1503,0.74402,0
30000,2,2,1,26,2,30954,2074,1.0318,0
200000,2,2,1,33,1,0,0,0.0,0
400000,2,3,1,50,2,5523,8037,0.0138075,1
120000,2,1,1,41,0,118847,5000,0.9903916666666667,0
60000,2,2,1,38,0,45972,5000,0.7662,0
150000,2,1,2,25,0,3167,13879,0.021113333333333335,0
240000,2,2,1,44,0,16925,1411,0.07052083333333334,0
130000,1,2,2,29,0,3594,0,0.027646153846153845,0
200000,1,3,1,40,2,91368,4000,0.45684,1
240000,2,2,1,56,2,2500,0,0.010416666666666666,1
30000,2,1,2,22,0,14885,1939,0.49616666666666664,1
50000,2,2,1,26,0,44335,2126,0.8867,0
30000,1,2,2,26,2,13660,1269,0.4553333333333333,0
310000,1,1,1,33,0,0,0,0.0,0
120000,2,2,2,28,2,111840,5300,0.932,1
290000,2,2,1,34,0,16196,1292,0.05584827586206897,0
50000,1,2,2,45,0,45911,2350,0.91822,0
130000,2,1,2,27,0,86883,40000,0.6683307692307693,0
210000,2,2,1,33,0,98,1120,0.00046666666666666666,0
50000,1,3,1,47,1,4759,0,0.09518,1
10000,2,2,2,40,0,6160,1123,0.616,0
10000,1,3,2,22,0,5757,1200,0.5757,0
80000,2,2,2,24,2,75444,6400,0.94305,1
360000,1,2,1,65,1,0,0,0.0,1
530000,1,1,2,32,0,12451,24120,0.02349245283018868,0
20000,1,2,2,46,0,20376,2000,1.0188,0
170000,1,2,1,42,0,131629,5300,0.7742882352941176,0
220000,2,2,1,33,0,16090,4991,0.07313636363636364,0
180000,1,3,1,40,0,991,991,0.005505555555555555,0
440000,2,1,1,37,0,5302,13333,0.01205,0
20000,1,2,1,62,2,17870,1462,0.8935,1
400000,2,2,2,39,1,0,0,0.0,1
130000,1,2,2,27,0,44826,1092,0.34481538461538463,0
420000,1,1,2,29,0,194505,5479,0.4631071428571429,0
80000,2,2,1,34,0,78688,4000,0.9836,0
20000,2,2,1,45,0,18569,2500,0.92845,0
320000,2,2,2,29,1,93070,0,0.29084375,1
160000,1,1,1,40,0,27563,5002,0.17226875,0
50000,2,2,2,23,0,48725,4987,0.9745,0
50000,1,2,2,35,0,14536,2000,0.29072,0
70000,2,2,1,43,0,71037,3352,1.0148142857142857,0
20000,1,3,2,59,1,19074,0,0.9537,1
160000,2,2,2,24,0,157389,6800,0.98368125,0
130000,2,1,2,33,1,0,0,0.0,1
20000,2,1,2,23,0,16918,4000,0.8459,0
170000,2,2,1,48,0,18727,66513,0.11015882352941177,0
300000,2,1,2,39,0,729,0,0.00243,0
160000,2,1,2,31,0,1672,4411,0.01045,0
110000,2,3,1,52,1,0,0,0.0,0
230000,2,1,2,27,0,92167,3340,0.40072608695652173,0
60000,2,2,2,21,0,40969,1859,0.6828166666666666,0
280000,1,1,1,35,0,146368,101585,0.5227428571428572,0
180000,2,1,2,47,1,-6,0,-3.3333333333333335e-05,0
30000,2,1,1,30,2,12109,1300,0.40363333333333334,1
50000,2,2,2,28,0,48010,5000,0.9602,0
270000,2,2,1,41,0,832,0,0.0030814814814814815,0
80000,2,2,2,24,0,2346,0,0.029325,1
120000,1,1,2,31,2,25719,5000,0.214325,1
120000,1,3,1,53,0,291,291,0.002425,0
30000,1,1,2,23,0,29025,1507,0.9675,0
380000,1,1,2,36,0,68943,8000,0.18142894736842105,0
80000,2,2,1,37,2,80508,3100,1.00635,1
20000,2,2,2,26,0,17938,1456,0.8969,0
160000,1,3,1,34,0,2947,2000,0.01841875,0
230000,2,2,2,26,0,8328,0,0.03620869565217391,1
370000,1,2,2,39,2,334394,14005,0.9037675675675676,1
30000,2,3,1,41,1,29717,0,0.9905666666666667,0
20000,2,2,2,24,0,20073,1319,1.00365,0
20000,1,2,2,23,1,17529,0,0.87645,1
470000,1,2,1,52,0,84672,5000,0.1801531914893617,0
220000,2,2,2,29,0,36106,3000,0.16411818181818183,1
80000,1,3,2,32,0,78887,2569,0.9860875,0
180000,2,2,1,33,0,0,0,0.0,0
100000,2,2,2,39,0,24110,2000,0.2411,0
10000,2,2,2,21,0,7888,1383,0.7888,0
280000,2,2,1,51,0,2477,3470,0.008846428571428571,0
110000,2,1,1,31,2,107507,7960,0.9773363636363637,1
210000,2,1,2,27,0,135066,5600,0.6431714285714286,0
200000,2,1,1,36,0,10317,5788,0.051585,0
260000,1,1,2,27,0,868,1320,0.0033384615384615384,0
600000,1,1,2,36,0,-1,0,-1.6666666666666667e-06,0
330000,1,2,1,47,0,19540,25487,0.05921212121212121,0
500000,2,1,2,31,0,258257,25239,0.516514,0
200000,1,1,3,29,0,7505,5919,0.037525,0
200000,1,2,1,36,2,7300,3238,0.0365,1
210000,2,2,2,27,0,5353,280,0.025490476190476192,0
500000,2,1,1,46,0,3982,3718,0.007964,0
10000,2,2,1,44,0,4125,1275,0.4125,0
160000,2,1,2,24,0,37000,0,0.23125,0
50000,2,3,1,42,0,50906,2009,1.01812,0
130000,1,2,2,33,1,130565,5012,1.0043461538461538,0
140000,2,1,2,28,0,138036,6600,0.9859714285714286,1
80000,2,2,2,45,0,83150,0,1.039375,0
500000,2,1,2,31,0,17496,2000,0.034992,1
500000,2,2,1,39,0,146700,4585,0.2934,0
320000,2,2,1,35,0,4050,1073,0.01265625,0
50000,1,2,2,29,1,49612,0,0.99224,0
120000,2,2,2,40,0,4180,1000,0.034833333333333334,0
290000,2,2,1,42,0,-132,18496,-0.00045517241379310346,0
280000,1,1,1,50,0,19378,348,0.06920714285714286,0
30000,2,3,1,41,0,39230,1618,1.3076666666666668,1
80000,1,1,2,31,1,21004,0,0.26255,1
50000,1,2,2,24,0,48136,3700,0.96272,0
10000,1,3,2,24,1,7826,1200,0.7826,0
550000,1,1,1,49,0,42141,1522,0.07662,1
60000,1,2,2,41,0,14895,6750,0.24825,0
140000,2,2,1,28,0,5925,2000,0.04232142857142857,0
50000,2,2,2,28,0,46096,1442,0.92192,0
300000,2,2,1,27,0,286321,20000,0.9544033333333334,1
30000,2,3,1,29,2,26836,2500,0.8945333333333333,1
50000,2,2,2,25,1,0,0,0.0,1
250000,2,2,1,33,2,2500,0,0.01,1
60000,1,1,2,39,0,54978,2050,0.9163,0
80000,1,3,2,44,2,57076,2800,0.71345,0
480000,1,1,2,33,1,-897,0,-0.00186875,0
30000,1,2,1,44,1,23171,0,0.7723666666666666,1
10000,2,2,2,25,0,9150,1185,0.915,0
410000,2,1,2,41,0,0,0,0.0,0
100000,1,1,1,33,0,38219,5000,0.38219,0
200000,1,3,1,41,0,84573,2544,0.422865,0
380000,2,2,1,48,0,363191,15504,0.9557657894736842,0
100000,1,2,2,27,0,41298,2000,0.41298,0
50000,2,3,1,27,0,37651,1754,0.75302,1
130000,2,2,1,28,0,107216,4000,0.8247384615384615,1
120000,1,2,2,34,0,131773,3000,1.0981083333333332,0
150000,2,2,1,42,0,139172,6022,0.9278133333333334,0
310000,2,1,1,39,0,1989,4566,0.006416129032258065,0
110000,2,2,2,51,0,150000,0,1.3636363636363635,0
420000,1,2,1,37,0,415257,16850,0.9887071428571429,1
140000,1,2,1,28,0,6007,7340,0.04290714285714286,1
500000,2,1,1,37,1,0,0,0.0,1
260000,2,2,2,26,0,258364,45446,0.9937076923076923,0
90000,2,2,1,48,0,316,316,0.003511111111111111,1
90000,2,2,2,41,0,48276,2281,0.5364,0
20000,1,3,2,35,0,8918,0,0.4459,0
30000,1,2,2,36,0,36124,2500,1.2041333333333333,1
140000,2,2,1,36,0,45849,2100,0.32749285714285714,0
340000,2,2,2,32,0,80174,3871,0.23580588235294117,0
120000,2,1,2,31,0,-66,0,-0.00055,0
420000,1,1,1,34,0,18037,3048,0.04294523809523809,0
100000,1,3,1,48,0,6345,0,0.06345,0
350000,2,2,2,37,0,128146,4052,0.36613142857142855,0
50000,1,2,1,26,0,48992,1769,0.97984,0
30000,2,1,2,28,2,37,0,0.0012333333333333332,0
360000,2,1,2,29,0,1766,4534,0.004905555555555555,0
20000,2,3,2,23,0,17432,1165,0.8716,0
400000,2,2,2,38,0,2988,1222,0.00747,0
170000,1,3,1,45,0,40441,5000,0.23788823529411765,0
110000,2,2,1,36,1,10448,0,0.09498181818181818,1
200000,2,2,1,37,0,390,31638,0.00195,1
200000,2,1,1,32,0,6540,17301,0.0327,0
360000,1,1,2,29,0,5143,6159,0.01428611111111111,0
500000,1,1,1,37,0,1961,1188,0.003922,0
20000,1,2,2,22,0,18462,1510,0.9231,0
270000,1,3,1,32,3,150616,0,0.557837037037037,0
20000,1,2,2,44,1,6535,0,0.32675,1
350000,2,1,1,43,0,0,0,0.0,0
150000,2,2,1,26,0,115786,10000,0.7719066666666666,0
260000,2,1,2,30,0,83138,14038,0.3197615384615385,0
90000,1,1,2,33,0,1650,721,0.018333333333333333,0
310000,2,2,1,32,0,162530,6100,0.5242903225806451,0
210000,2,1,2,43,1,-3309,184212,-0.01575714285714286,0
40000,2,2,1,45,1,11402,0,0.28505,1
80000,2,2,1,25,1,0,0,0.0,0
50000,1,3,2,22,0,6673,1056,0.13346,1
370000,2,1,1,46,0,26555,1572,0.07177027027027028,0
130000,1,2,2,28,0,113613,5847,0.8739461538461538,0
710000,2,2,1,40,0,5200,0,0.007323943661971831,1
80000,2,2,1,30,0,42755,3000,0.5344375,0
